"spp","N.x","He_harm","He_harm2","He_harm3","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N.y","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A155_P2","Accipiter gentilis",155,"P2","LAT","O","4.5",4.5,"km/year",55,1.225782679,NA,1960,2014,"MULTIPLE","OPPORTUNISTIC","no",29,"large","occurrence-based",6.6954945353868,"vertebrate","N",4.5,1.225782679,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","[1,99]","S165","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",14.62636273,53.24060117,22.8280506131453,80.5133132930741,-15.5908298489184,27.7347202301546,-3.274217321,-3.274217321,0,1.28346586142071,"pos","pospos","pos","pospos",-0.05768318242071,-0.05768318242071,0
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A17_P1","Accipiter gentilis",17,"P1","LAT","O","-6.74",-0.320952380952381,"km/year",21,0.809005424,5.143747603,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481014666046,"vertebrate","N",0.320952380952381,0.809005424,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S178","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,1.12995780495238,0.809005424,0,-0.0419094112077233,"neg","negpos","neg","negpos",0.850914835207723,0.809005424,0
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A247_P1","Accipiter gentilis",247,"P1","LAT","O","0",0,"km/year",27.5,1.94524313976463,NA,1981.5,2008,"TWO","OPPORTUNISTIC","no",226,"large","occurrence-based",4.14340294135229,"vertebrate","N",0,1.94524313976463,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S169","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.94524313976463,1.94524313976463,0,0.0230562239463861,"neg","negpos","pos","pospos",1.92218691581824,1.92218691581824,1.92218691581824
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A8_P1","Accipiter gentilis",8,"P1","LAT","O","25.6",2.13333333333333,"km/year",12,-2.304868184,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294137106,"vertebrate","N",2.13333333333333,-2.304868184,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S166","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,4.43820151733333,2.304868184,0,0.637251888481148,"pos","posneg","pos","posneg",2.94212007248115,2.304868184,0
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A8_P2","Accipiter gentilis",8,"P2","LAT","O","39.6",1.84186046511628,"km/year",21.5,3.085317119,NA,1987.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294137106,"vertebrate","N",1.84186046511628,3.085317119,"pos","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S167","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.24345665388372,1.24345665388372,1.24345665388372,0.363740518851689,"pos","pospos","pos","pospos",2.72157660014831,2.72157660014831,2.72157660014831
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A8_P3","Accipiter gentilis",8,"P3","LAT","O","65.2",2.00615384615385,"km/year",32.5,1.94524314,NA,1976.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294137106,"vertebrate","N",2.00615384615385,1.94524314,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S175","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,-0.0609107061538499,-0.0609107061538499,0,0.469980788704013,"pos","pospos","pos","pospos",1.47526235129599,1.47526235129599,1.47526235129599
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A34_P1","Accipiter gentilis",34,"P1","ELE","LE","-303",-2.89952153110048,"m/year",104.5,0.122997677,2.83193216,1903,2006.5,"TWO","OPPORTUNISTIC","no",654,"small","occurrence-based",-4.9140771206328,"vertebrate","N",2.89952153110048,2.83193216,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","(254,924]","S172","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,5.73145369110048,2.83193216,0,-0.452837079771287,"neg","negpos","neg","negpos",3.28476923977129,2.83193216,0
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A129_P4","Accipiter gentilis",129,"P4","LAT","LE","48",2.34146341463415,"km/year",20.5,0.479927626,NA,1989.5,2009,"TWO","PROCESSED","no",1573,"large","occurrence-based",3.44492549907367,"vertebrate","N",2.34146341463415,0.479927626,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","(924,4.43e+03]","S179","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-2.67355566,54.05248587,-3.37493794173258,58.6671319633695,-5.23062578305343,49.9531228302545,-1.86153578863415,-1.86153578863415,0,0.192496294509766,"pos","pospos","pos","pospos",0.287431331490234,0.287431331490234,0.287431331490234
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A9_P1","Accipiter gentilis",9,"P1","LAT","LE","-40",-3.33333333333333,"km/year",12,-2.304868184,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",150,"large","occurrence-based",4.14340294137106,"vertebrate","N",3.33333333333333,-2.304868184,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S168","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,-1.02846514933333,-1.02846514933333,0,-1.24858576526927,"neg","negneg","neg","negneg",1.05628241873073,1.05628241873073,1.05628241873073
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A17_P1","Accipiter gentilis",17,"P1","ELE","TE","-7.8",-0.371428571428571,"m/year",21,0.809005424,5.143747603,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481014666046,"vertebrate","N",0.371428571428571,5.143747603,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S176","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,5.51517617442857,5.143747603,0,-0.117972149721636,"neg","negpos","neg","negpos",5.26171975272164,5.143747603,0
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A110_P1","Accipiter gentilis",110,"P1","LAT","TE","-50.176",-2.38933333333333,"km/year",21,4.157825495,10.57729663,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535496715804,"vertebrate","N",2.38933333333333,4.157825495,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S162","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,6.54715882833333,4.157825495,0,0.494435743801992,"neg","negpos","pos","pospos",3.66338975119801,3.66338975119801,3.66338975119801
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A110_P2","Accipiter gentilis",110,"P2","LAT","TE","1.166",0.0555238095238095,"km/year",21,4.157825495,NA,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535496715804,"vertebrate","N",0.0555238095238095,4.157825495,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S163","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,4.10230168547619,4.10230168547619,4.10230168547619,0.492491606505317,"pos","pospos","pos","pospos",3.66533388849468,3.66533388849468,3.66533388849468
"Accipiter gentilis",10,0.441,-0.237096391593113,-0.845962327630673,"A17_P1","Accipiter gentilis",17,"P1","LAT","TE","2",0.0952380952380952,"km/year",21,0.809005424,5.143747603,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481014666046,"vertebrate","N",0.0952380952380952,0.809005424,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S164","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","Accipiter","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,0.713767328761905,0.713767328761905,0.713767328761905,-0.0560971464479111,"pos","pospos","neg","negpos",0.865102570447911,0.809005424,0
"Acer macrophyllum",8,0.327,-1.63140335591806,0.0165102896787038,"A147_P1","Acer macrophyllum",147,"P1","ELE","O","68.01",1.1625641025641,"m/year",58.5,0.020360477,2.186771069,1932.5,1990,"TWO","PROCESSED","yes",4426,"moderate","abundance-based",3.72488884316375,"vascular.plant","N",1.1625641025641,2.186771069,"pos","[1.8e+03,1.94e+03]","(31.3,62.4]","(924,4.43e+03]","S231","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",-119.60286234,37.25033119,-122.37822600033,42.0095169998098,-117.128098309789,32.5357813603216,1.0242069664359,1.0242069664359,1.0242069664359,0.114339781567415,"pos","pospos","pos","pospos",2.07243128743259,2.07243128743259,2.07243128743259
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A153_P1","Acer pseudoplatanus",153,"P1","ELE","O","-7.7",-0.223188405797101,"m/year",34.5,0.554725062,4.167398929,1972.5,2006,"TWO","PROCESSED","yes",12,"small","occurrence-based",1.52521332763854,"vascular.plant","N",0.223188405797101,4.167398929,"pos","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S266","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",19.67587233,48.84614746,19.4508240846639,49.611740597051,19.012089947693,48.074838221207,4.3905873347971,4.167398929,0,-0.351906411161408,"neg","negpos","neg","negpos",4.51930534016141,4.167398929,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A156_P1","Acer pseudoplatanus",156,"P1","ELE","O","3.605989477",0.124344464724138,"m/year",29,0.102284704,2.193347313,1977,2005,"TWO","PROCESSED","yes",97,"moderate","occurrence-based",4.14955384241054,"vascular.plant","N",0.124344464724138,2.193347313,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S255","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",2.45872918,46.62622314,2.54166698484352,51.0910987851809,2.67111110679218,42.3383216853975,2.06900284827586,2.06900284827586,2.06900284827586,-0.183331231661544,"pos","pospos","neg","negpos",2.37667854466154,2.193347313,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A41_P1","Acer pseudoplatanus",41,"P1","ELE","O","137",2.66019417475728,"m/year",51.5,0.116652242,2.255112248,1945,1995.5,"TWO","PROCESSED","no",171,"moderate","occurrence-based",2.95788746001656,"vascular.plant","N",2.66019417475728,2.255112248,"pos","[1.8e+03,1.94e+03]","(4.85,31.3]","(99,254]","S261","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",4.38460824,44.9850236,7.48502393840408,49.1704538837398,9.19982661940298,41.3643233162681,-0.40508192675728,-0.40508192675728,0,0.484259664185826,"pos","pospos","pos","pospos",1.77085258381417,1.77085258381417,1.77085258381417
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A6_P1","Acer pseudoplatanus",6,"P1","ELE","O","68",4.85714285714286,"m/year",14,0.391222192,9.860659727,1985,1998,"TWO","PROCESSED","no",175,"small","occurrence-based",1.90536309129006,"vascular.plant","N",4.85714285714286,9.860659727,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S258","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",5.53873828,43.94069897,4.75566668896658,45.3667968980585,9.18444289652251,41.3603456850054,5.00351686985714,5.00351686985714,5.00351686985714,0.860753917142228,"pos","pospos","pos","pospos",8.99990580985777,8.99990580985777,8.99990580985777
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A138_P1","Acer pseudoplatanus",138,"P1","LAT","O","66.19176143",1.89119318371429,"km/year",35,2.311916212,NA,1976,2010,"TWO","OPPORTUNISTIC","yes",411,"small","occurrence-based",2.82549500534257,"vascular.plant","N",1.89119318371429,2.311916212,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(254,924]","S262","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",-85.42946924,44.33713583,-88.0270667259486,47.4718670835991,-84.8053621145699,41.6920789822593,0.42072302828571,0.42072302828571,0.42072302828571,0.950279529227175,"pos","pospos","pos","pospos",1.36163668277282,1.36163668277282,1.36163668277282
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A156_P1","Acer pseudoplatanus",156,"P1","LAT","O","-16.84063591",-0.580711583103448,"km/year",29,0.102284704,2.193347313,1977,2005,"TWO","PROCESSED","yes",97,"moderate","occurrence-based",4.14955384241054,"vascular.plant","N",0.580711583103448,0.102284704,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S259","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",2.45872918,46.62622314,2.54166698484352,51.0910987851809,2.67111110679218,42.3383216853975,0.682996287103448,0.102284704,0,0.302838937969432,"neg","negpos","pos","pospos",-0.200554233969432,-0.200554233969432,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A153_P1","Acer pseudoplatanus",153,"P1","ELE","LE","2.5",0.072463768115942,"m/year",34.5,0.554725062,4.167398929,1972.5,2006,"TWO","PROCESSED","yes",12,"small","occurrence-based",1.52521332763854,"vascular.plant","N",0.072463768115942,4.167398929,"pos","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S265","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",19.67587233,48.84614746,19.4508240846639,49.611740597051,19.012089947693,48.074838221207,4.09493516088406,4.09493516088406,4.09493516088406,-0.341294518520239,"pos","pospos","neg","negpos",4.50869344752024,4.167398929,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A156_P1","Acer pseudoplatanus",156,"P1","ELE","LE","37.2",1.28275862068966,"m/year",29,0.102284704,2.193347313,1977,2005,"TWO","PROCESSED","yes",97,"moderate","occurrence-based",4.14955384241054,"vascular.plant","N",1.28275862068966,2.193347313,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S256","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",2.45872918,46.62622314,2.54166698484352,51.0910987851809,2.67111110679218,42.3383216853975,0.91058869231034,0.91058869231034,0.91058869231034,-0.135733414758909,"pos","pospos","neg","negpos",2.32908072775891,2.193347313,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A243_P1","Acer pseudoplatanus",243,"P1","ELE","LE","6.104228494",6.104228494,"m/year",21,0.408644090032211,5.89618115342723,1989,2009,"CONTINUOUS","OPPORTUNISTIC","yes",1334,"small","occurrence-based",-2.98573966159586,"vascular.plant","N",6.104228494,5.89618115342723,"pos","(1.99e+03,2.01e+03]","[1.54e-05,4.85]","(924,4.43e+03]","S264","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",10.86565216,45.71780076,10.9287947224985,45.8703854717122,10.8333932800759,45.5722859241561,-0.20804734057277,-0.20804734057277,0,0.325529638693307,"pos","pospos","pos","pospos",5.57065151473392,5.57065151473392,5.57065151473392
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A34_P1","Acer pseudoplatanus",34,"P1","ELE","LE","-49",-0.4688995215311,"m/year",104.5,0.122997677,2.83193216,1903,2006.5,"TWO","OPPORTUNISTIC","no",654,"small","occurrence-based",-4.9140771206328,"vascular.plant","N",0.4688995215311,2.83193216,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","(254,924]","S257","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,3.3008316815311,2.83193216,0,-0.148323832783717,"neg","negpos","neg","negpos",2.98025599278372,2.83193216,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A156_P1","Acer pseudoplatanus",156,"P1","LAT","LE","5.780553",0.199329413793103,"km/year",29,0.102284704,2.193347313,1977,2005,"TWO","PROCESSED","yes",97,"moderate","occurrence-based",4.14955384241054,"vascular.plant","N",0.199329413793103,0.102284704,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S267","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",2.45872918,46.62622314,2.54166698484352,51.0910987851809,2.67111110679218,42.3383216853975,-0.097044709793103,-0.097044709793103,0,-0.10894409193971,"pos","pospos","neg","negpos",0.21122879593971,0.102284704,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A153_P1","Acer pseudoplatanus",153,"P1","ELE","TE","-45",-1.30434782608696,"m/year",34.5,0.554725062,4.167398929,1972.5,2006,"TWO","PROCESSED","yes",12,"small","occurrence-based",1.52521332763854,"vascular.plant","N",1.30434782608696,4.167398929,"pos","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S263","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",19.67587233,48.84614746,19.4508240846639,49.611740597051,19.012089947693,48.074838221207,5.47174675508696,4.167398929,0,-0.412845793309701,"neg","negpos","neg","negpos",4.5802447223097,4.167398929,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A156_P1","Acer pseudoplatanus",156,"P1","ELE","TE","-25",-0.862068965517241,"m/year",29,0.102284704,2.193347313,1977,2005,"TWO","PROCESSED","yes",97,"moderate","occurrence-based",4.14955384241054,"vascular.plant","N",0.862068965517241,2.193347313,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S260","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",2.45872918,46.62622314,2.54166698484352,51.0910987851809,2.67111110679218,42.3383216853975,3.05541627851724,2.193347313,0,-0.194392341235902,"neg","negpos","neg","negpos",2.3877396542359,2.193347313,0
"Acer pseudoplatanus",12,0.559,-0.946557960389501,0.675967921048353,"A156_P1","Acer pseudoplatanus",156,"P1","LAT","TE","-6.897627737",-0.237849232310345,"km/year",29,0.102284704,2.193347313,1977,2005,"TWO","PROCESSED","yes",97,"moderate","occurrence-based",4.14955384241054,"vascular.plant","N",0.237849232310345,0.102284704,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","[1,99]","S268","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",2.45872918,46.62622314,2.54166698484352,51.0910987851809,2.67111110679218,42.3383216853975,0.340133936310345,0.102284704,0,-0.133661392154206,"neg","negpos","neg","negpos",0.235946096154206,0.102284704,0
"Acer saccharum",27,0.422,-1.31819218260658,0.318110475383513,"A89_P1","Acer saccharum",89,"P1","ELE","O","3",0.0697674418604651,"m/year",43,-13.24512691,7.768644114,1970,2012,"TWO","PROCESSED","no",58,"small","abundance-based",-4.93523338444085,"vascular.plant","N",0.0697674418604651,7.768644114,"pos","(1.94e+03,1.97e+03]","[1.54e-05,4.85]","[1,99]","S285","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","Acer","Plant","T",-71.15732689,45.45910932,-71.1636762482602,45.507266147115,-71.1493162389532,45.4147614560764,7.69887667213953,7.69887667213953,7.69887667213953,-0.442629738672209,"pos","pospos","neg","negpos",8.21127385267221,7.768644114,0
