"spp","long","lat","He","He_harm","He_harm2","He_harm3","Source","Marker","min_dist","He_harm_w","He_harm2_w","He_harm3_w","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Sylvia atricapilla",8.12,53.52266401,0.75,0.75,1.09856116457715,0.187030929127533,"De Kort","Microsatellite",710743.62141121,0.744383649146287,1.0695777579216,0.164615255667855,"A181_P1","Sylvia atricapilla",181,"P1","ELE","O","-31",-1.9375,"m/year",16,0.576354,8.029236,1994,2009,"CONTINUOUS","PROCESSED","yes",80,"moderate","abundance-based",3.44196657478844,"vertebrate","N",1.9375,8.029236,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","[1,99]","S29052","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,9.966736,8.029236,0,-0.678129694035463,"neg","negpos","neg","negpos",8.70736569403546,8.029236,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",953054.218968778,0.742793614133051,1.06138576325977,0.158279593352337,"A113_P1","Sylvia atricapilla",113,"P1","LAT","O","-9.695",-0.2693056,"km/year",36,2.348407,NA,1976,2011,"MULTIPLE","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",0.2693056,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29056","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,2.6177126,2.348407,0,-0.189955597583954,"neg","negpos","neg","negpos",2.53836259758395,2.348407,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",953054.218968778,0.742793614133051,1.06138576325977,0.158279593352337,"A113_P2","Sylvia atricapilla",113,"P2","LAT","O","-10.956",-0.996,"km/year",11,0.752779,NA,1976,1986,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",0.996,0.752779,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29043","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,1.748779,0.752779,0,-0.204983306811315,"neg","negpos","neg","negpos",0.957762306811315,0.752779,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",953054.218968778,0.742793614133051,1.06138576325977,0.158279593352337,"A113_P3","Sylvia atricapilla",113,"P3","LAT","O","6.941",0.6941,"km/year",10,6.929532,NA,1986,1995,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",0.6941,6.929532,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29048","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,6.235432,6.235432,6.235432,0.0500178066976244,"pos","pospos","pos","pospos",6.87951419330238,6.87951419330238,6.87951419330238
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",953054.218968778,0.742793614133051,1.06138576325977,0.158279593352337,"A113_P4","Sylvia atricapilla",113,"P4","LAT","O","-6.123",-0.51025,"km/year",12,1.394681,NA,1995,2006,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",0.51025,1.394681,"pos","(1.99e+03,2.01e+03]","(31.3,62.4]","[1,99]","S29054","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,1.904931,1.394681,0,-0.239992369501601,"neg","negpos","neg","negpos",1.6346733695016,1.394681,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",953054.218968778,0.742793614133051,1.06138576325977,0.158279593352337,"A113_P5","Sylvia atricapilla",113,"P5","LAT","O","-3.141",-0.5235,"km/year",6,5.460747,NA,2006,2011,"TWO","PROCESSED","yes",94,"large","abundance-based",4.13364796426425,"vertebrate","N",0.5235,5.460747,"pos","(1.99e+03,2.01e+03]","(31.3,62.4]","[1,99]","S29050","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,5.984247,5.460747,0,-0.386740043164536,"neg","negpos","neg","negpos",5.84748704316454,5.460747,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",456904.158978809,0.738612659970067,1.03951876408881,0.141367726545769,"A135_P1","Sylvia atricapilla",135,"P1","LAT","O","-4274.412807",-0.388583,"km/year",11,-0.470659,-3.225668,2001,2011,"TWO","PROCESSED","yes",101,"moderate","abundance-based",4.3648072279885,"vertebrate","N",0.388583,-0.470659,"neg","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S29061","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",16.74446671,62.81600311,20.5332472818366,69.0612680633705,13.3512563541975,55.3287322289093,0.082076,0.082076,0.082076,0.139576026926402,"neg","negneg","pos","posneg",0.610235026926402,0.470659,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",953054.218968778,0.742793614133051,1.06138576325977,0.158279593352337,"A143_P1","Sylvia atricapilla",143,"P1","LAT","O","7.3",-0.1738039,"km/year",27.5,2.348407,NA,1979.5,2006,"TWO","PROCESSED","no",128,"large","abundance-based",4.13364796426425,"vertebrate","N",0.1738039,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","(99,254]","S29059","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,2.5222109,2.348407,0,-0.220144940122295,"neg","negpos","neg","negpos",2.56855194012229,2.348407,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",953054.218968778,0.742793614133051,1.06138576325977,0.158279593352337,"A144_P1","Sylvia atricapilla",144,"P1","LAT","O","-0.277",-0.277,"km/year",37.5,2.348407,NA,1974.5,2011,"MULTIPLE","PROCESSED","no",92,"large","abundance-based",4.13364796426425,"vertebrate","N",0.277,2.348407,"pos","(1.97e+03,1.99e+03]","(31.3,62.4]","[1,99]","S29062","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.27659671,64.50932287,27.8066596985863,70.0794219974273,22.9097194672796,59.8049888606475,2.625407,2.348407,0,-0.178569996792854,"neg","negpos","neg","negpos",2.52697699679285,2.348407,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",949018.368241123,0.742786322622707,1.06134734395463,0.158249879985347,"A247_P1","Sylvia atricapilla",247,"P1","LAT","O","30",1.090909,"km/year",27.5,1.945243,NA,1981.5,2008,"TWO","OPPORTUNISTIC","no",226,"large","occurrence-based",4.14340294438612,"vertebrate","N",1.090909,1.945243,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S29053","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,0.854334,0.854334,0.854334,0.327289333371832,"pos","pospos","pos","pospos",1.61795366662817,1.61795366662817,1.61795366662817
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",949018.368241123,0.742786322622707,1.06134734395463,0.158249879985347,"A8_P1","Sylvia atricapilla",8,"P1","LAT","O","25.8",2.15,"km/year",12,-2.304868,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",2.15,-2.304868,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S29047","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,4.454868,2.304868,0,0.616720443372644,"pos","posneg","pos","posneg",2.92158844337264,2.304868,0
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",949018.368241123,0.742786322622707,1.06134734395463,0.158249879985347,"A8_P2","Sylvia atricapilla",8,"P2","LAT","O","38.5",1.790698,"km/year",21.5,3.085317,NA,1987.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",1.790698,3.085317,"pos","(1.99e+03,2.01e+03]","(62.4,1.23e+04]","(99,254]","S29041","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,1.294619,1.294619,1.294619,0.322702995100584,"pos","pospos","pos","pospos",2.76261400489942,2.76261400489942,2.76261400489942
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",949018.368241123,0.742786322622707,1.06134734395463,0.158249879985347,"A8_P3","Sylvia atricapilla",8,"P3","LAT","O","64.3",1.978462,"km/year",32.5,1.945243,NA,1976.5,2008,"TWO","OPPORTUNISTIC","yes",148,"large","occurrence-based",4.14340294438612,"vertebrate","N",1.978462,1.945243,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S29046","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,-0.0332189999999999,-0.0332189999999999,0,0.436038894007608,"pos","pospos","pos","pospos",1.50920410599239,1.50920410599239,1.50920410599239
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",678075.086758136,0.741227356491457,1.05314845842723,0.15190888829656,"A181_P1","Sylvia atricapilla",181,"P1","ELE","LE","-23",-1.4375,"m/year",16,0.576354,8.029236,1994,2009,"CONTINUOUS","PROCESSED","yes",80,"moderate","abundance-based",3.44196657478844,"vertebrate","N",1.4375,8.029236,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","[1,99]","S29063","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,9.466736,8.029236,0,-0.529948152507326,"neg","negpos","neg","negpos",8.55918415250732,8.029236,0
"Sylvia atricapilla",14.54,48.44205935,0.76,0.76,1.15262485432716,0.228843612842185,"De Kort","Microsatellite",101895.366464522,0.754564391688024,1.12361440154493,0.206407021995146,"A34_P1","Sylvia atricapilla",34,"P1","ELE","LE","370",3.54067,"m/year",104.5,0.1229977,2.831932,1903,2006.5,"TWO","OPPORTUNISTIC","no",654,"small","occurrence-based",-4.9140771206328,"vertebrate","N",3.54067,2.831932,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","(254,924]","S29065","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,-0.708738,-0.708738,0,0.360408796533682,"pos","pospos","pos","pospos",2.47152320346632,2.47152320346632,2.47152320346632
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",678075.086758136,0.741227356491457,1.05314845842723,0.15190888829656,"A181_P1","Sylvia atricapilla",181,"P1","LAT","LE","67802",4.237625,"km/year",16,0.576354,8.029236,1994,2009,"CONTINUOUS","PROCESSED","yes",80,"moderate","abundance-based",3.44196657478844,"vertebrate","N",4.237625,0.576354,"pos","(1.99e+03,2.01e+03]","(4.85,31.3]","[1,99]","S29060","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",-2.63665413,54.07849786,-1.29444503790813,60.6310997006907,-5.19305610635416,49.95526885997,-3.661271,-3.661271,0,0.174699621875248,"pos","pospos","pos","pospos",0.401654378124752,0.401654378124752,0.401654378124752
"Sylvia atricapilla",10.86,59.84252628,0.73,0.73,0.994577831726253,0.106610554044111,"De Kort","Microsatellite",1389191.51656909,0.743080096680373,1.06289620360762,0.159447763057855,"A9_P1","Sylvia atricapilla",9,"P1","LAT","LE","45",3.75,"km/year",12,-2.304868,NA,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",150,"large","occurrence-based",4.14340294438612,"vertebrate","N",3.75,-2.304868,"neg","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S29055","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Sylvia","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,6.054868,2.304868,0,0.374715666440461,"pos","posneg","pos","posneg",2.67958366644046,2.304868,0
"Gymnorhinus cyanocephalus",-111.6513,35.1983,0.754625,0.754625,1.12338055836242,0.206226168430133,"Lawrence & Fraser","Microsatellite",489225.42193208,0.754625,1.12338055836242,0.206226168430133,"A109_P1","Gymnorhinus cyanocephalus",109,"P1","ELE","O","-2",-0.07407407,"m/year",27,-0.02965498,-0.216907,1980,2006,"TWO","PROCESSED","no",28,"small","abundance-based",-0.746542050131512,"vertebrate","N",0.07407407,-0.216907,"neg","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S14159","Animalia","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","Bird","T",-116.42846578,33.27081484,-116.348690529844,33.9186291700003,-116.491541461569,32.6201036749447,0.14283293,0.14283293,0.14283293,-0.510056043781512,"neg","negneg","neg","negneg",-0.293149043781512,-0.293149043781512,0
"Gymnorhinus cyanocephalus",-111.6513,35.1983,0.754625,0.754625,1.12338055836242,0.206226168430133,"Lawrence & Fraser","Microsatellite",1207485.76825736,0.754625,1.12338055836242,0.206226168430133,"A10_P1","Gymnorhinus cyanocephalus",10,"P1","LAT","O","-2.81",-2.81,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",2.81,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S14162","Animalia","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,3.8297,1.0197,0,-0.741712494891312,"neg","negpos","neg","negpos",1.76141249489131,1.0197,0
"Gymnorhinus cyanocephalus",-111.6513,35.1983,0.754625,0.754625,1.12338055836242,0.206226168430133,"Lawrence & Fraser","Microsatellite",1207485.76825736,0.754625,1.12338055836242,0.206226168430133,"A10_P1","Gymnorhinus cyanocephalus",10,"P1","LAT","O","-1.52",-1.52,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",1.52,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S14156","Animalia","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,2.5397,1.0197,0,-0.351720160423531,"neg","negpos","neg","negpos",1.37142016042353,1.0197,0
"Gymnorhinus cyanocephalus",-111.6513,35.1983,0.754625,0.754625,1.12338055836242,0.206226168430133,"Lawrence & Fraser","Microsatellite",1232138.3679414,0.754625,1.12338055836242,0.206226168430133,"A122_P1","Gymnorhinus cyanocephalus",122,"P1","LAT","O","66.9",1.6725,"km/year",40,1.960697,NA,1966,2005,"CONTINUOUS","PROCESSED","no",290,"large","abundance-based",7.00895987073912,"vertebrate","N",1.6725,1.960697,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","(254,924]","S14160","Animalia","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,0.288197,0.288197,0.288197,0.411639304634217,"pos","pospos","pos","pospos",1.54905769536578,1.54905769536578,1.54905769536578
"Gymnorhinus cyanocephalus",-111.6513,35.1983,0.754625,0.754625,1.12338055836242,0.206226168430133,"Lawrence & Fraser","Microsatellite",1178935.39920664,0.754625,1.12338055836242,0.206226168430133,"A162_P1","Gymnorhinus cyanocephalus",162,"P1","LAT","O","-3",-14.52065,"km/year",23,1.477767,NA,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",277,"moderate","abundance-based",5.30691430673355,"vertebrate","N",14.52065,1.477767,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(254,924]","S14158","Animalia","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,15.998417,1.477767,0,-4.53202883720032,"neg","negpos","neg","negpos",6.00979583720032,1.477767,0
"Gymnorhinus cyanocephalus",-111.6513,35.1983,0.754625,0.754625,1.12338055836242,0.206226168430133,"Lawrence & Fraser","Microsatellite",1182486.74352553,0.754625,1.12338055836242,0.206226168430133,"A231_P1","Gymnorhinus cyanocephalus",231,"P1","LAT","O","0",0,"km/year",44,1.34475,NA,1969,2012,"CONTINUOUS","PROCESSED","no",57,"small","abundance-based",6.71101409730255,"vertebrate","N",0,1.34475,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","[1,99]","S14161","Animalia","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","Bird","T",-99.37170222,39.38407759,-95.1513227421508,49.3904282981275,-80.6951847460791,25.0982034678158,1.34475,1.34475,0,0.22148675811799,"neg","negpos","pos","pospos",1.12326324188201,1.12326324188201,1.12326324188201
"Gymnorhinus cyanocephalus",-111.6513,35.1983,0.754625,0.754625,1.12338055836242,0.206226168430133,"Lawrence & Fraser","Microsatellite",2071986.77179659,0.754625,1.12338055836242,0.206226168430133,"A10_P1","Gymnorhinus cyanocephalus",10,"P1","LAT","LE","-0.69",-0.69,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",0.69,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S14157","Animalia","Chordata","Aves","Passeriformes","Corvidae","Gymnorhinus","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,1.7097,1.0197,0,-0.571840893776984,"neg","negpos","neg","negpos",1.59154089377698,1.0197,0
"Chamaea fasciata",-118.7441,34.1826,0.488,0.488,-0.0480073776348701,-0.699721492587605,"Lawrence & Fraser","Microsatellite",237238.241971273,0.605468388305406,0.439622872118927,-0.322589826270897,"A109_P1","Chamaea fasciata",109,"P1","ELE","O","47",1.740741,"m/year",27,-0.02965498,-0.216907,1980,2006,"TWO","PROCESSED","no",28,"small","abundance-based",-0.746542050131512,"vertebrate","N",1.740741,-0.216907,"neg","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S7373","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Chamaea","Bird","T",-116.42846578,33.27081484,-116.348690529844,33.9186291700003,-116.491541461569,32.6201036749447,1.957648,0.216907,0,-0.0833261311694787,"pos","posneg","neg","negneg",0.133580868830521,0.133580868830521,0.133580868830521
"Chamaea fasciata",-118.8849,34.1925,0.6745,0.6745,0.728578738376516,-0.0991122889591055,"Lawrence & Fraser","Microsatellite",416457.192705569,0.608445326697022,0.45205962288505,-0.312971283240882,"A115_P2","Chamaea fasciata",115,"P2","ELE","O","0",0,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",0,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S7369","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Chamaea","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,3.105555,3.105555,0,-0.188218782515222,"neg","negpos","neg","negpos",3.29377378251522,3.105555,0
"Chamaea fasciata",-118.8849,34.1925,0.6745,0.6745,0.728578738376516,-0.0991122889591055,"Lawrence & Fraser","Microsatellite",217245.25102057,0.608135805860192,0.450775542567634,-0.313964386827127,"A115_P3","Chamaea fasciata",115,"P3","ELE","O","0",0,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",0,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S7376","Animalia","Chordata","Aves","Passeriformes","Sylviidae","Chamaea","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,1.439527,1.439527,0,-0.167268159443051,"neg","negpos","neg","negpos",1.60679515944305,1.439527,0
